Stnmr,x,y,Category,Sequence,Category_Bool,Length,QLev,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Param14,Param15,Param16,Param17,Param18,Param19,Param20,Param21,Param22,Param23,Param24,Param25,Param26,Param27,Param28,Param29,Param30,Param31,Param32,Param33,Param34,Param35,Param36,Param37,Param38,Param39,Param40,Param41,Param42,Param43,Param44,Param45,Param46,Param47,Param48,Param49,Param50,Param51,Param52,Param53,Param54,Param55,Param56,Param57,Param58,Param59,Param60,Param61,Param62,Param63,Param64,Param65,Param66,Param67,Param68,Param69,Param70,Param71,Param72,Param73,Param74,Param75,Param76,Param77,Param78,Param79,Param80,Param81,Param82,Param83,Param84,Param85,Param86,Param87,Param88,Param89,Param90,Param91,Param92,Delta_Param_1,Delta_Param_2,Delta_Param_3,Delta_Param_4,Delta_Param_5,Delta_Param_6,Delta_Param_7,Delta_Param_8,Delta_Param_9,Delta_Param_10,Delta_Param_11,Delta_Param_12,Delta_Param_13,Delta_Param_14,Delta_Param_15,Delta_Param_16,Delta_Param_17,Delta_Param_18,Delta_Param_19,Delta_Param_20,Delta_Param_21,Delta_Param_22,Delta_Param_23,Delta_Param_24,Delta_Param_25,Delta_Param_26,Delta_Param_27,Delta_Param_28,Delta_Param_29,Delta_Param_30,Delta_Param_31,Delta_Param_32,Delta_Param_33,Delta_Param_34,Delta_Param_35,Delta_Param_36,Delta_Param_37,Delta_Param_38,Delta_Param_39,Delta_Param_40,Delta_Param_41,Delta_Param_42,Delta_Param_43,Delta_Param_44,Delta_Param_45,Delta_Param_46,Delta_Param_47,Delta_Param_48,Delta_Param_49,Delta_Param_50,Delta_Param_51,Delta_Param_52,Delta_Param_53,Delta_Param_54,Delta_Param_55,Delta_Param_56,Delta_Param_57,Delta_Param_58,Delta_Param_59,Delta_Param_60,Delta_Param_61,Delta_Param_62,Delta_Param_63,Delta_Param_64,Delta_Param_65,Num_Fail_M1,SumOfDeviation_M1,Category_M1,SubCategory_M1,Outlier_M1,Category1_M1,OutBand_M1,Category1_M2,Category1_M2,Outband_M2,Outlier_M2,Threshold_M2,Weight_M2,HardBin_2_GDBN,Edge_M2
5,65,29,1,B_05,TRUE,80002,0.24,16.90412,11.2389,14.58819,22.46165,32.03847,6.441959,0.33755,1.607622,5.615615,1.367526,0.577795,0.1247174,0.0435,0.061384,7.019917,0.0318828,74.47836,8.744536,0.8153251,0.08672,0.108725,0.0429358,0.9149208,17.2593,10.80471,15.37929,23.13465,30.50735,6.441959,0.33755,1.56825,5.615615,1.359606,1.346412,0.1247174,0.0435,0.061384,7.019917,0.0318828,105.7927,14.73191,0.8153251,0.08672,0.108725,0.0429358,0.9149208,29.4932,22.7647,27.99747,33.62552,81.93742,6.441959,0.33755,1.607622,5.615615,1.359606,0.569871,0.1247174,0.08301,0.061384,7.019917,0.0318828,74.47836,8.665754,0.8153251,0.08672,0.108725,0.0429358,0.9149208,17.10144,9.857386,14.15308,22.58041,33.5696,6.441959,0.33755,1.607622,5.615615,1.913995,0.577795,0.1247174,0.08301,0.061384,7.019917,0.0714226,105.7927,14.69252,0.8153251,0.047192,0.108725,0.0429358,0.9149208,-0.3551766,0.434191,-0.7911082,-0.6729998,1.531122,0,0,0.03937224,0,0.00791974,-0.7686173,0,0,0,0,0,-31.31434,-5.987371,0,0,0,0,0,-12.58908,-11.52579,-13.40928,-11.16387,-49.89895,0,0,0,0,0.00791974,0.00792393,0,-0.03951,0,0,0,0,0.07878151,0,0,0,0,0,-0.1973212,1.381516,0.4351093,-0.1187641,-1.531124,0,0,0,0,-0.546469,0,0,-0.03951,0,0,-0.0395398,-31.31434,-5.94798,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8593748,1,FALSE
7,65,27,1,B_05,TRUE,80002,0.24,13.93303,16.18015,11.32986,23.67917,28.35355,6.060504,0.3728936,1.565032,5.764684,1.358106,0.5587283,0.0655991,0.0750487,0.1487099,7.005868,0.0261628,74.0537,8.616064,0.8311308,0.0736916,0.1188366,0.121082,0.8365587,13.61843,16.49517,11.09443,23.87575,28.35355,6.060504,0.3728936,1.565032,5.764684,1.358106,1.319374,0.105011,0.0750487,0.1487099,7.04522,0.0261628,105.4199,14.60938,0.8311308,0.0736916,0.0796377,0.121082,0.8365587,29.93823,25.74886,27.96724,32.4073,84.98363,6.060504,0.3728936,1.565032,5.764684,1.358106,0.5428815,0.105011,0.0750487,0.1093796,7.005868,0.0261628,74.0143,8.53772,0.791852,0.0736916,0.0796377,0.121082,0.8365587,14.09033,15.66824,11.29062,22.69627,29.84589,6.060504,0.3728936,1.565032,5.764684,1.912808,0.5508049,0.0655991,0.0750487,0.1093796,7.04522,0.0261628,105.4593,14.60938,0.791852,0.0736916,0.0796377,0.121082,0.8365587,0.3145989,-0.3150199,0.2354346,-0.1965798,0,0,0,0,0,0,-0.7606454,-0.0394119,0,0,-0.0393516,0,-31.36622,-5.993316,0,0,0.0391989,0,0,-16.00519,-9.568708,-16.63738,-8.728129,-56.63008,0,0,0,0,0,0.0158468,-0.0394119,0,0.03933031,0,0,0.03940612,0.07834379,0.03927876,0,0.0391989,0,0,-0.1572995,0.5119052,0.03923941,0.9828973,-1.492333,0,0,0,0,-0.5547017,0.0079234,0,0,0.03933031,-0.0393516,0,-31.40562,-5.993316,0.03927876,0,0,1,3,FALSE,TRUE,FALSE,3,TRUE,FALSE,FALSE,0.5,0.8229166,1,FALSE
8,65,26,1,B_05,TRUE,80002,0.24,17.40319,14.75951,15.01064,22.89237,23.1674,6.12059,0.3645696,1.550394,5.65272,1.365851,0.5526079,0.0611225,0.1037954,0.0699872,7.051855,0.0308108,74.56272,8.525439,0.8257896,0.106541,0.1115072,0.0750546,0.8756648,18.42271,15.50452,14.69504,24.03114,20.45997,6.12059,0.3645696,1.511013,5.65272,1.357936,1.312074,0.0611225,0.1037954,0.0699872,7.091173,0.0308108,106.1303,14.63983,0.8257896,0.106541,0.1115072,0.0750546,0.8756648,39.20534,24.40539,33.31558,33.53402,70.29235,6.12059,0.3645696,1.511013,5.65272,1.350021,0.5446968,0.0611225,0.1037954,0.0699872,7.051855,0.0308108,74.52345,8.447049,0.8257896,0.106541,0.1115072,0.0750546,0.8756648,17.83453,16.83769,15.05009,23.52066,19.98911,6.12059,0.3645696,1.511013,5.65272,1.911998,0.5446968,0.0611225,0.1037954,0.0699872,7.091173,0.0308108,106.1696,14.63983,0.8257896,0.106541,0.1115072,0.0356903,0.8756648,-1.019524,-0.7450068,0.3156029,-1.138777,2.707427,0,0,0.03938028,0,0.00791519,-0.7594666,0,0,0,-0.0393181,0,-31.56761,-6.114389,0,0,0,0,0,-21.80215,-9.645881,-18.30494,-10.64166,-47.12496,0,0,0.03938028,0,0.01583039,0.00791112,0,0,0,0,0,0.03926456,0.07839035,0,0,0,0,0,-0.4313383,-2.078177,-0.0394499,-0.6282907,3.178285,0,0,0.03938028,0,-0.5461468,0.00791112,0,0,0,-0.0393181,0,-31.60688,-6.114389,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8020831,1,FALSE
2,64,32,1,B_05,TRUE,78676,0.24,12.55188,19.72408,17.37634,21.96379,41.38241,7.030417,0.3430552,1.858135,5.625821,1.410371,0.6046192,0.0845571,0.0723404,0.0862991,7.201057,0.1011748,76.94189,9.652382,0.8230384,0.0579082,0.1236234,0.0899495,0.8613734,12.19805,19.5669,17.85037,21.2555,42.01075,6.990973,0.3430552,1.858135,5.625821,1.402454,1.364361,0.0450628,0.0723404,0.0862991,7.201057,0.1011748,108.657,15.89548,0.8230384,0.0579082,0.0840708,0.0899495,0.8613734,30.87211,30.56931,29.10876,42.62206,94.59462,6.990973,0.3430552,1.858135,5.625821,1.402454,0.5967052,0.0450628,0.0723404,0.0862991,7.201057,0.0616881,76.94189,9.534587,0.8230384,0.0579082,0.0840708,0.050494,0.8613734,12.59119,19.80267,17.88988,22.79012,39.96866,6.990973,0.3430552,1.858135,5.625821,1.964506,0.5967052,0.0450628,0.0723404,0.0862991,7.201057,0.0616881,108.6964,15.93475,0.8230384,0.0579082,0.0840708,0.050494,0.8613734,0.3538243,0.1571774,-0.4740357,0.7082839,-0.6283373,0.03944384,0,0,0,0.00791624,-0.7597421,0.0394943,0,0,0,0,-31.71507,-6.243102,0,0,0.03955259,0,0,-18.32023,-10.84523,-11.73242,-20.65828,-53.21221,0.03944384,0,0,0,0.00791624,0.00791397,0.0394943,0,0,0,0.0394867,0,0.1177946,0,0,0.03955259,0.0394555,0,-0.0393139,-0.0785887,-0.5135387,-0.8263309,1.413755,0.03944384,0,0,0,-0.5541354,0.00791397,0.0394943,0,0,0,0.0394867,-31.75451,-6.282369,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8385414,1,FALSE
3,64,31,1,B_05,TRUE,78676,0.24,11.96634,11.45592,22.50072,20.52032,48.50057,6.860678,0.357999,1.859481,5.545305,1.404496,0.6353374,0.0692212,0.103904,0.0810892,7.799064,0.1016304,75.99337,9.426531,0.847577,0.101119,0.1143625,0.0889606,0.882322,11.76926,11.18065,22.69684,20.32379,48.85449,6.860678,0.3185111,1.820033,5.545305,1.404496,1.450268,0.0692212,0.103904,0.0810892,7.799064,0.1016304,107.4244,15.67017,0.8081105,0.0616256,0.1143625,0.0889606,0.882322,28.83656,24.8654,33.01254,35.84985,121.0138,6.860678,0.357999,1.859481,5.545305,1.39658,0.6195134,0.0692212,0.103904,0.0810892,7.799064,0.1016304,75.99337,9.347497,0.8081105,0.0616256,0.074875,0.0889606,0.882322,11.76926,11.33794,23.20674,19.93072,48.93313,6.860678,0.357999,1.820033,5.545305,1.958635,0.6274254,0.029765,0.103904,0.0810892,7.799064,0.1016304,107.4639,15.67017,0.8081105,0.0616256,0.1143625,0.0889606,0.882322,0.1970818,0.2752682,-0.196116,0.1965333,-0.3539138,0,0.0394879,0.03944745,0,0,-0.8149309,0,0,0,0,0,-31.43104,-6.243639,0.03946648,0.0394934,0,0,0,-16.87022,-13.40948,-10.51182,-15.32953,-72.51327,0,0,0,0,0.00791624,0.01582393,0,0,0,0,0,0,0.0790339,0.03946648,0.0394934,0.0394875,0,0,0.1970818,0.1179716,-0.706017,0.589598,-0.4325621,0,0,0.03944745,0,-0.5541396,0.00791199,0.0394562,0,0,0,0,-31.47057,-6.243639,0.03946648,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.9114582,1,FALSE
4,64,30,1,B_05,TRUE,78676,0.24,14.028,8.422434,17.07916,18.68709,53.02814,6.749503,0.3348349,1.76082,5.630061,1.387793,0.5563931,0.0913428,0.1129428,0.1016015,6.9736,0.0827614,75.60541,8.814779,0.8282925,0.128169,0.1019616,0.0549968,0.8608675,14.65609,8.422434,16.80337,19.90725,51.17839,6.749503,0.3348349,1.76082,5.630061,1.379874,1.299822,0.0913428,0.1129428,0.1016015,7.012823,0.0827614,107.0891,14.75918,0.8282925,0.0886928,0.1019616,0.0549968,0.8608675,31.81084,22.01781,31.26265,34.70665,117.4939,6.749503,0.3348349,1.76082,5.630061,1.379874,0.5484843,0.0913428,0.1129428,0.1016015,6.9736,0.0827614,75.60541,8.696678,0.8282925,0.128169,0.1019616,0.0549968,0.8608675,14.97014,8.579605,17.03976,20.49765,50.07641,6.710171,0.3348349,1.76082,5.590486,1.942172,0.5563931,0.0913428,0.1129428,0.1016015,6.9736,0.0827614,107.0891,14.75918,0.8282925,0.128169,0.1019616,0.0549968,0.8608675,-0.6280914,0,0.2757888,-1.220163,1.849752,0,0,0,0,0.00791962,-0.7434291,0,0,0,-0.0392227,0,-31.48364,-5.944402,0,0.0394762,0,0,0,-17.78283,-13.59538,-14.1835,-16.01956,-64.46578,0,0,0,0,0.00791962,0.00790879,0,0,0,0,0,0,0.118101,0,0,0,0,0,-0.9421371,-0.1571719,0.03939867,-1.810564,2.95173,0.03933208,0,0,0.03957516,-0.5543784,0,0,0,0,0,0,-31.48364,-5.944402,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8749998,1,FALSE
5,65,33,1,B_05,TRUE,78676,0.24,18.60108,13.25197,17.71306,23.80764,36.98518,7.147102,0.33755,1.922599,5.536575,1.430884,0.6728816,0.1247174,0.0435,0.061384,7.334082,0.0318828,77.62948,9.374785,0.8548752,0.08672,0.108725,0.0429358,0.9149208,18.95626,12.34411,17.9504,23.88682,37.29926,7.147102,0.33755,1.922599,5.536575,1.422965,1.536586,0.1247174,0.08301,0.061384,7.334082,0.0318828,109.4559,15.51972,0.8548752,0.08672,0.108725,0.0429358,0.9149208,33.99212,28.8039,34.91966,31.92322,89.67157,7.147102,0.33755,1.922599,5.536575,1.430884,0.6570339,0.1247174,0.0435,0.061384,7.334082,0.0318828,77.62948,9.256614,0.8153251,0.047192,0.108725,0.0429358,0.9149208,19.03519,13.01514,18.50417,24.04517,35.8074,7.147102,0.33755,1.922599,5.536575,1.993193,0.6570339,0.1247174,0.08301,0.061384,7.334082,0.0318828,109.4559,15.51972,0.8548752,0.047192,0.108725,0.0429358,0.9149208,-0.3551766,0.9078542,-0.2373327,-0.0791755,-0.3140755,0,0,0,0,0.00791985,-0.863704,0,-0.03951,0,0,0,-31.82639,-6.144933,0,0,0,0,0,-15.39104,-15.55193,-17.2066,-8.115579,-52.68638,0,0,0,0,0,0.01584773,0,0,0,0,0,0,0.1181718,0.03955007,0.039528,0,0,0,-0.4341062,0.2368316,-0.7911082,-0.2375282,1.177788,0,0,0,0,-0.5623087,0.01584773,0,-0.03951,0,0,0,-31.82639,-6.144933,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.7864582,1,FALSE
6,65,32,1,B_05,TRUE,78676,0.24,12.04322,5.917926,14.16124,22.06531,58.24584,6.963195,0.3991322,1.907608,5.688933,1.432051,0.6808622,0.0915599,0.099653,0.0776256,8.201548,0.16663,76.82343,9.540845,0.8440928,0.0602565,0.07468411,0.1037266,0.8888135,11.96464,5.681746,13.88625,21.90865,58.91496,6.963195,0.3991322,1.868065,5.649595,1.424134,1.527424,0.0522006,0.099653,0.0776256,8.201548,0.16663,108.578,15.80724,0.8440928,0.0209326,0.07468411,0.1037266,0.8888135,30.31517,13.04268,19.66107,25.70774,135.5882,6.963195,0.3991322,1.868065,5.649595,1.424134,0.6650386,0.0915599,0.099653,0.0776256,8.201548,0.16663,76.86263,9.462515,0.8440928,0.0602565,0.07468411,0.1037266,0.8888135,11.17875,5.721109,14.43623,20.96867,60.29256,6.963195,0.3991322,1.868065,5.649595,1.994175,0.6729504,0.0915599,0.099653,0.0776256,8.201548,0.1273,108.578,15.84641,0.8440928,0.0602565,0.07468411,0.1037266,0.8888135,0.07858872,0.2361797,0.2749916,0.1566634,-0.669118,0,0,0.03954221,0.0393386,0.00791717,-0.8465616,0.0393593,0,0,0,0,-31.75459,-6.2664,0,0.0393239,0,0,0,-18.27194,-7.124757,-5.49983,-3.642429,-77.34241,0,0,0.03954221,0.0393386,0.00791717,0.01582358,0,0,0,0,0,-0.039205,0.07832982,0,0,0,0,0,0.8644788,0.1968164,-0.2749916,1.096645,-2.046719,0,0,0.03954221,0.0393386,-0.5621241,0.00791182,0,0,0,0,0.03933,-31.75459,-6.305566,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8385416,1,FALSE
7,65,31,1,B_05,TRUE,78676,0.24,16.44982,17.16458,15.09681,27.2176,35.65813,6.689272,0.3728936,1.800436,5.646677,1.389803,0.6458855,0.105011,0.0750487,0.1487099,7.084572,0.0261628,75.82692,9.399505,0.791852,0.0736916,0.1188366,0.121082,0.8365587,16.72509,17.59773,15.37149,26.82444,34.83342,6.689272,0.3728936,1.800436,5.646677,1.381879,1.454071,0.105011,0.0750487,0.1487099,7.084572,0.0261628,107.2325,15.7062,0.791852,0.0736916,0.1188366,0.121082,0.8365587,36.3875,25.55197,33.93158,35.27736,93.85908,6.689272,0.3728936,1.800436,5.646677,1.381879,0.6300388,0.105011,0.0750487,0.1093796,7.084572,0.0261628,75.86633,9.321159,0.791852,0.0736916,0.1188366,0.121082,0.8365587,16.84307,16.9677,15.56768,27.13897,35.10832,6.689272,0.3728936,1.800436,5.646677,1.936581,0.6300388,0.0655991,0.0750487,0.1093796,7.084572,0.0261628,107.2719,15.7062,0.791852,0.0736916,0.1188366,0.121082,0.8365587,-0.2752747,-0.4331507,-0.274674,0.3931597,0.8247122,0,0,0,0,0.00792427,-0.8081858,0,0,0,0,0,-31.40562,-6.306692,0,0,0,0,0,-19.93768,-8.387386,-18.83477,-8.059759,-58.20096,0,0,0,0,0.00792427,0.01584674,0,0,0.03933031,0,0,-0.0394061,0.07834472,0,0,0,0,0,-0.3932491,0.1968872,-0.4708692,0.07863156,0.5498081,0,0,0,0,-0.5467774,0.01584674,0.0394119,0,0.03933031,0,0,-31.44503,-6.306692,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.9270834,1,FALSE
8,65,30,1,B_05,TRUE,78676,0.24,19.952,16.8769,14.57668,22.65676,29.01387,6.552483,0.3253108,1.747295,5.53482,1.381682,0.6000746,0.0611225,0.1037954,0.0699872,7.051855,0.0308108,75.03388,8.838997,0.8651435,0.106541,0.1115072,0.0750546,0.8756648,20.42255,17.85717,15.12899,23.95261,25.71787,6.552483,0.3253108,1.707914,5.53482,1.373767,1.375363,0.0217764,0.1037954,0.0699872,7.091173,0.0308108,106.2089,14.75741,0.8651435,0.106541,0.1115072,0.0356903,0.8756648,44.69509,27.46384,28.02924,30.51038,78.92474,6.552483,0.3253108,1.747295,5.53482,1.373767,0.5842524,0.0611225,0.1037954,0.0699872,7.051855,0.0308108,75.07315,8.721413,0.8651435,0.106541,0.1115072,0.0750546,0.8756648,21.91263,19.19034,15.9969,24.42382,21.75483,6.552483,0.3253108,1.707914,5.53482,1.927829,0.5921634,0.0217764,0.1037954,0.0699872,7.091173,0.0308108,106.2481,14.79661,0.8257896,0.106541,0.1115072,0.0356903,0.8756648,-0.4705507,-0.9802729,-0.5523041,-1.295848,3.296001,0,0,0.03938016,0,0.00791519,-0.7752887,0.0393461,0,0,-0.0393181,0,-31.17498,-5.918415,0,0,0,0.0393643,0,-24.74309,-10.58694,-13.45255,-7.85362,-49.91087,0,0,0,0,0.00791519,0.01582224,0,0,0,0,0,-0.0392646,0.1175841,0,0,0,0,0,-1.960626,-2.313444,-1.420211,-1.767065,7.259049,0,0,0.03938016,0,-0.5461466,0.00791112,0.0393461,0,0,-0.0393181,0,-31.21424,-5.95761,0.03935391,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.8906249,1,FALSE
2,64,35,1,B_05,TRUE,71463,0.24,12.11942,19.64549,18.00839,22.35728,55.95196,7.306525,0.3430552,2.015138,5.507258,1.457868,0.7708127,0.0450628,0.1118512,0.0862991,7.397358,0.1011748,78.63809,10.20209,0.7835233,0.0579082,0.1236234,0.050494,0.8613734,12.19805,21.02079,18.28491,21.96379,54.06695,7.306525,0.3430552,2.015138,5.507258,1.457868,1.736318,0.0450628,0.0723404,0.0862991,7.436618,0.1011748,110.7082,16.60225,0.7835233,0.0579082,0.1236234,0.050494,0.8613734,31.93358,36.34557,28.75323,45.92739,108.1824,7.306525,0.3430552,2.015138,5.507258,1.457868,0.7628988,0.0450628,0.0723404,0.0862991,7.397358,0.0616881,78.63809,10.08429,0.7835233,0.0579082,0.0840708,0.050494,0.9006483,12.9057,22.16033,19.5095,22.67207,50.80745,7.306525,0.3430552,2.015138,5.507258,2.027836,0.7628988,0.0450628,0.0723404,0.0862991,7.436618,0.0616881,110.7082,16.60225,0.7835233,0.0579082,0.1236234,0.050494,0.8613734,-0.0786278,-1.375301,-0.2765208,0.3934912,1.885008,0,0,0,0,0,-0.9655056,0,0.0395108,0,-0.0392599,0,-32.07009,-6.400163,0,0,0,0,0,-19.81416,-16.70008,-10.74484,-23.57011,-52.23043,0,0,0,0,0,0.00791397,0,0.0395108,0,0,0.0394867,0,0.1177937,0,0,0.03955259,0,-0.0392749,-0.7862765,-2.514835,-1.501117,-0.3147926,5.144503,0,0,0,0,-0.5699678,0.00791397,0,0.0395108,0,-0.0392599,0.0394867,-32.07009,-6.400163,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.5666667,1,TRUE
3,64,34,1,B_05,TRUE,71463,0.24,14.48899,12.79293,25.91314,23.58623,43.939,7.332051,0.357999,2.01727,5.62441,1.45991,0.7777524,0.029765,0.103904,0.0810892,7.405424,0.1016304,78.48413,10.37493,0.8081105,0.0616256,0.1143625,0.0889606,0.921691,14.37074,11.9278,25.40324,24.76542,44.13562,7.332051,0.357999,2.01727,5.62441,1.451993,1.719275,0.029765,0.103904,0.0810892,7.405424,0.1016304,110.4687,17.09277,0.8081105,0.0616256,0.1143625,0.0889606,0.921691,31.67454,25.0227,34.15001,37.3435,108.6268,7.332051,0.357999,2.01727,5.62441,1.451993,0.7619286,0.029765,0.103904,0.0810892,7.405424,0.1016304,78.48413,10.25638,0.8081105,0.0616256,0.1143625,0.0889606,0.921691,14.60724,13.34347,26.77605,23.62553,42.40537,7.332051,0.357999,2.01727,5.62441,2.021966,0.7619286,0.029765,0.103904,0.0810892,7.405424,0.1016304,110.5082,17.09277,0.8081105,0.0616256,0.1143625,0.0889606,0.921691,0.1182491,0.8651279,0.509901,-1.179196,-0.1966208,0,0,0,0,0.00791624,-0.9415221,0,0,0,0,0,-31.98455,-6.717839,0,0,0,0,0,-17.18555,-12.22976,-8.236872,-13.75728,-64.68781,0,0,0,0,0.00791624,0.01582387,0,0,0,0,0,0,0.1185499,0,0,0,0,0,-0.1182491,-0.5505364,-0.8629113,-0.0393074,1.533631,0,0,0,0,-0.5620559,0.01582387,0,0,0,0,0,-32.02408,-6.717839,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.681081,1,TRUE
6,65,35,1,B_05,TRUE,71463,0.24,12.78982,5.760473,17.57899,23.39695,67.65288,7.198725,0.3991322,1.94715,5.610256,1.432051,0.7283329,0.0915599,0.1391392,0.0776256,7.336028,0.16663,77.92112,10.36331,0.8046976,0.0602565,0.07468411,0.1037266,0.8888135,11.84675,5.681746,17.69685,22.61364,69.306,7.198725,0.3991322,1.94715,5.610256,1.432051,1.638189,0.0522006,0.099653,0.0776256,7.37537,0.16663,109.7933,16.94303,0.8046976,0.0602565,0.07468411,0.1037266,0.8494858,31.494,16.7822,29.36434,31.1518,147.0814,7.198725,0.3991322,1.94715,5.610256,1.432051,0.7204211,0.0522006,0.099653,0.0776256,7.37537,0.16663,77.96032,10.28498,0.8440928,0.0602565,0.07468411,0.1037266,0.8494858,12.98629,5.957289,18.28612,23.67111,66.354,7.198725,0.3991322,1.94715,5.610256,1.994175,0.7283329,0.0522006,0.099653,0.0776256,7.37537,0.16663,109.7933,16.94303,0.8440928,0.0602565,0.07468411,0.1037266,0.8494858,0.9430675,0.07872656,-0.1178533,0.7833187,-1.65312,0,0,0,0,0,-0.9098558,0.0393593,0.0394862,0,-0.0393419,0,-31.8722,-6.57972,0,0,0,0,0.03932772,-18.70418,-11.02172,-11.78535,-7.754847,-79.42848,0,0,0,0,0,0.00791176,0.0393593,0.0394862,0,-0.0393419,0,-0.0391975,0.07832982,-0.0393952,0,0,0,0.03932772,-0.1964727,-0.1968164,-0.7071216,-0.2741609,1.298882,0,0,0,0,-0.5621241,0,0.0393593,0.0394862,0,-0.0393419,0,-31.8722,-6.57972,-0.0393952,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.5142857,1,TRUE
7,65,34,1,B_05,TRUE,71463,0.24,16.92172,17.71587,15.99931,26.4706,36.60065,7.042954,0.3728936,1.996606,5.686013,1.437349,0.7488896,0.0655991,0.0750487,0.1487099,8.068361,0.0261628,77.63954,10.18294,0.791852,0.0736916,0.1188366,0.121082,0.8365587,17.07902,18.34591,16.47018,27.72871,34.20507,7.042954,0.3728936,1.996606,5.686013,1.437349,1.699696,0.0655991,0.0750487,0.1487099,8.107714,0.0261628,109.4392,16.88136,0.791852,0.0736916,0.1188366,0.121082,0.8365587,36.50547,27.00893,36.20745,36.26026,86.4367,7.042954,0.3728936,1.996606,5.686013,1.429425,0.7330428,0.0655991,0.0750487,0.1093796,8.068361,0.0261628,77.63954,10.06543,0.791852,0.0736916,0.1188366,0.121082,0.8365587,16.96104,18.14902,16.35247,29.45861,32.83055,7.042954,0.3728936,1.996606,5.686013,1.992051,0.7409662,0.0655991,0.0750487,0.1487099,8.107714,0.0261628,109.4392,16.88136,0.791852,0.0736916,0.1188366,0.121082,0.8365587,-0.1573004,-0.6300379,-0.4708692,-1.258109,2.395585,0,0,0,0,0,-0.9508068,0,0,0,-0.0393521,0,-31.79967,-6.698412,0,0,0,0,0,-19.58375,-9.293066,-20.20814,-9.78966,-49.83604,0,0,0,0,0.00792439,0.0158468,0,0,0.03933031,0,0,0,0.1175161,0,0,0,0,0,-0.039326,-0.4331507,-0.3531519,-2.988009,3.770102,0,0,0,0,-0.5547017,0.0079234,0,0,0,-0.0393521,0,-31.79967,-6.698412,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6348314,1,TRUE
3,66,33,1,B_05,TRUE,73373,0.24,12.63642,11.41659,23.91276,22.64287,46.84897,7.135645,0.357999,1.938375,5.663963,1.428245,0.6748971,0.0692212,0.103904,0.0810892,7.326696,0.1016304,78.04924,9.742664,0.8081105,0.0616256,0.1143625,0.0889606,0.921691,12.24226,10.98403,24.06965,22.44634,47.43883,7.135645,0.357999,1.938375,5.663963,1.428245,1.521476,0.029765,0.103904,0.0810892,7.36606,0.1016304,109.9942,15.9863,0.8081105,0.0616256,0.074875,0.0889606,0.921691,28.28473,22.42731,34.22846,37.22558,115.9017,7.135645,0.357999,1.938375,5.663963,1.428245,0.6590732,0.0692212,0.103904,0.0810892,7.326696,0.1016304,78.08877,9.66363,0.8081105,0.0616256,0.1143625,0.0889606,0.882322,12.28167,11.9278,23.71664,22.60356,46.96694,7.135645,0.357999,1.938375,5.663963,1.990301,0.6669852,0.0692212,0.103904,0.0810892,7.36606,0.1016304,110.0338,15.9863,0.8081105,0.0616256,0.1143625,0.0889606,0.921691,0.3941637,0.4325639,-0.1568925,0.1965333,-0.5898587,0,0,0,0,0,-0.8465786,0.0394562,0,0,-0.0393638,0,-31.94501,-6.243639,0,0,0.0394875,0,0,-15.64831,-11.01072,-10.3157,-14.58271,-69.05277,0,0,0,0,0,0.01582393,0,0,0,0,0,-0.0395328,0.0790339,0,0,0,0,0.03936898,0.3547473,-0.5112123,0.196116,0.0393074,-0.1179725,0,0,0,0,-0.562056,0.00791193,0,0,0,-0.0393638,0,-31.98454,-6.243639,0,0,0,1,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,0.5,0.6648648,1,TRUE
